f1,f2,f3,f4,f5,trial,true_category,response,correct,performance,agent,scaling,weight_type
1,0,0,0,1,18,1,1,1,0.5,6,1.1,skewed5
0,1,0,0,1,19,0,0,1,0.5263157894736842,6,1.1,skewed5
1,1,0,0,1,20,1,1,1,0.55,6,1.1,skewed5
0,0,1,0,1,21,0,0,1,0.5714285714285714,6,1.1,skewed5
1,0,1,0,1,22,1,0,0,0.5454545454545454,6,1.1,skewed5
0,1,1,0,1,23,0,1,0,0.5217391304347826,6,1.1,skewed5
1,1,1,0,1,24,1,1,1,0.5416666666666666,6,1.1,skewed5
0,0,0,1,1,25,0,0,1,0.56,6,1.1,skewed5
1,0,0,1,1,26,1,1,1,0.5769230769230769,6,1.1,skewed5
0,1,0,1,1,27,0,1,0,0.5555555555555556,6,1.1,skewed5
1,1,0,1,1,28,1,0,0,0.5357142857142857,6,1.1,skewed5
0,0,1,1,1,29,0,0,1,0.5517241379310345,6,1.1,skewed5
1,0,1,1,1,30,1,0,0,0.5333333333333333,6,1.1,skewed5
0,1,1,1,1,31,0,0,1,0.5483870967741935,6,1.1,skewed5
1,1,1,1,1,32,1,0,0,0.53125,6,1.1,skewed5
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,equal
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,equal
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,equal
1,1,0,0,0,4,1,0,0,0.25,6,1.3000000000000003,equal
0,0,1,0,0,5,0,1,0,0.2,6,1.3000000000000003,equal
1,0,1,0,0,6,1,0,0,0.16666666666666666,6,1.3000000000000003,equal
0,1,1,0,0,7,0,0,1,0.2857142857142857,6,1.3000000000000003,equal
1,1,1,0,0,8,1,1,1,0.375,6,1.3000000000000003,equal
0,0,0,1,0,9,0,0,1,0.4444444444444444,6,1.3000000000000003,equal
1,0,0,1,0,10,1,1,1,0.5,6,1.3000000000000003,equal
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.3000000000000003,equal
1,1,0,1,0,12,1,1,1,0.5833333333333334,6,1.3000000000000003,equal
0,0,1,1,0,13,0,1,0,0.5384615384615384,6,1.3000000000000003,equal
1,0,1,1,0,14,1,1,1,0.5714285714285714,6,1.3000000000000003,equal
0,1,1,1,0,15,0,0,1,0.6,6,1.3000000000000003,equal
1,1,1,1,0,16,1,0,0,0.5625,6,1.3000000000000003,equal
0,0,0,0,1,17,0,0,1,0.5882352941176471,6,1.3000000000000003,equal
1,0,0,0,1,18,1,1,1,0.6111111111111112,6,1.3000000000000003,equal
0,1,0,0,1,19,0,0,1,0.631578947368421,6,1.3000000000000003,equal
1,1,0,0,1,20,1,0,0,0.6,6,1.3000000000000003,equal
0,0,1,0,1,21,0,0,1,0.6190476190476191,6,1.3000000000000003,equal
1,0,1,0,1,22,1,0,0,0.5909090909090909,6,1.3000000000000003,equal
0,1,1,0,1,23,0,1,0,0.5652173913043478,6,1.3000000000000003,equal
1,1,1,0,1,24,1,1,1,0.5833333333333334,6,1.3000000000000003,equal
0,0,0,1,1,25,0,0,1,0.6,6,1.3000000000000003,equal
1,0,0,1,1,26,1,1,1,0.6153846153846154,6,1.3000000000000003,equal
0,1,0,1,1,27,0,1,0,0.5925925925925926,6,1.3000000000000003,equal
1,1,0,1,1,28,1,1,1,0.6071428571428571,6,1.3000000000000003,equal
0,0,1,1,1,29,0,1,0,0.5862068965517241,6,1.3000000000000003,equal
1,0,1,1,1,30,1,1,1,0.6,6,1.3000000000000003,equal
0,1,1,1,1,31,0,0,1,0.6129032258064516,6,1.3000000000000003,equal
1,1,1,1,1,32,1,0,0,0.59375,6,1.3000000000000003,equal
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,skewed1
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,skewed1
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,skewed1
1,1,0,0,0,4,1,1,1,0.5,6,1.3000000000000003,skewed1
0,0,1,0,0,5,0,1,0,0.4,6,1.3000000000000003,skewed1
1,0,1,0,0,6,1,0,0,0.3333333333333333,6,1.3000000000000003,skewed1
0,1,1,0,0,7,0,0,1,0.42857142857142855,6,1.3000000000000003,skewed1
1,1,1,0,0,8,1,1,1,0.5,6,1.3000000000000003,skewed1
0,0,0,1,0,9,0,0,1,0.5555555555555556,6,1.3000000000000003,skewed1
1,0,0,1,0,10,1,1,1,0.6,6,1.3000000000000003,skewed1
0,1,0,1,0,11,0,0,1,0.6363636363636364,6,1.3000000000000003,skewed1
1,1,0,1,0,12,1,1,1,0.6666666666666666,6,1.3000000000000003,skewed1
0,0,1,1,0,13,0,0,1,0.6923076923076923,6,1.3000000000000003,skewed1
1,0,1,1,0,14,1,1,1,0.7142857142857143,6,1.3000000000000003,skewed1
0,1,1,1,0,15,0,0,1,0.7333333333333333,6,1.3000000000000003,skewed1
1,1,1,1,0,16,1,0,0,0.6875,6,1.3000000000000003,skewed1
0,0,0,0,1,17,0,0,1,0.7058823529411765,6,1.3000000000000003,skewed1
1,0,0,0,1,18,1,1,1,0.7222222222222222,6,1.3000000000000003,skewed1
0,1,0,0,1,19,0,0,1,0.7368421052631579,6,1.3000000000000003,skewed1
1,1,0,0,1,20,1,1,1,0.75,6,1.3000000000000003,skewed1
0,0,1,0,1,21,0,0,1,0.7619047619047619,6,1.3000000000000003,skewed1
1,0,1,0,1,22,1,1,1,0.7727272727272727,6,1.3000000000000003,skewed1
0,1,1,0,1,23,0,1,0,0.7391304347826086,6,1.3000000000000003,skewed1
1,1,1,0,1,24,1,1,1,0.75,6,1.3000000000000003,skewed1
0,0,0,1,1,25,0,0,1,0.76,6,1.3000000000000003,skewed1
1,0,0,1,1,26,1,1,1,0.7692307692307693,6,1.3000000000000003,skewed1
0,1,0,1,1,27,0,0,1,0.7777777777777778,6,1.3000000000000003,skewed1
1,1,0,1,1,28,1,1,1,0.7857142857142857,6,1.3000000000000003,skewed1
0,0,1,1,1,29,0,1,0,0.7586206896551724,6,1.3000000000000003,skewed1
1,0,1,1,1,30,1,1,1,0.7666666666666667,6,1.3000000000000003,skewed1
0,1,1,1,1,31,0,0,1,0.7741935483870968,6,1.3000000000000003,skewed1
1,1,1,1,1,32,1,1,1,0.78125,6,1.3000000000000003,skewed1
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,skewed2
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,skewed2
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,skewed2
1,1,0,0,0,4,1,0,0,0.25,6,1.3000000000000003,skewed2
0,0,1,0,0,5,0,1,0,0.2,6,1.3000000000000003,skewed2
1,0,1,0,0,6,1,1,1,0.3333333333333333,6,1.3000000000000003,skewed2
0,1,1,0,0,7,0,0,1,0.42857142857142855,6,1.3000000000000003,skewed2
1,1,1,0,0,8,1,0,0,0.375,6,1.3000000000000003,skewed2
0,0,0,1,0,9,0,0,1,0.4444444444444444,6,1.3000000000000003,skewed2
1,0,0,1,0,10,1,0,0,0.4,6,1.3000000000000003,skewed2
0,1,0,1,0,11,0,0,1,0.45454545454545453,6,1.3000000000000003,skewed2
1,1,0,1,0,12,1,0,0,0.4166666666666667,6,1.3000000000000003,skewed2
0,0,1,1,0,13,0,1,0,0.38461538461538464,6,1.3000000000000003,skewed2
1,0,1,1,0,14,1,0,0,0.35714285714285715,6,1.3000000000000003,skewed2
0,1,1,1,0,15,0,1,0,0.3333333333333333,6,1.3000000000000003,skewed2
1,1,1,1,0,16,1,1,1,0.375,6,1.3000000000000003,skewed2
0,0,0,0,1,17,0,0,1,0.4117647058823529,6,1.3000000000000003,skewed2
1,0,0,0,1,18,1,0,0,0.3888888888888889,6,1.3000000000000003,skewed2
0,1,0,0,1,19,0,0,1,0.42105263157894735,6,1.3000000000000003,skewed2
1,1,0,0,1,20,1,1,1,0.45,6,1.3000000000000003,skewed2
0,0,1,0,1,21,0,0,1,0.47619047619047616,6,1.3000000000000003,skewed2
1,0,1,0,1,22,1,1,1,0.5,6,1.3000000000000003,skewed2
0,1,1,0,1,23,0,1,0,0.4782608695652174,6,1.3000000000000003,skewed2
1,1,1,0,1,24,1,0,0,0.4583333333333333,6,1.3000000000000003,skewed2
0,0,0,1,1,25,0,0,1,0.48,6,1.3000000000000003,skewed2
1,0,0,1,1,26,1,0,0,0.46153846153846156,6,1.3000000000000003,skewed2
0,1,0,1,1,27,0,1,0,0.4444444444444444,6,1.3000000000000003,skewed2
1,1,0,1,1,28,1,0,0,0.42857142857142855,6,1.3000000000000003,skewed2
0,0,1,1,1,29,0,1,0,0.41379310344827586,6,1.3000000000000003,skewed2
1,0,1,1,1,30,1,0,0,0.4,6,1.3000000000000003,skewed2
0,1,1,1,1,31,0,0,1,0.41935483870967744,6,1.3000000000000003,skewed2
1,1,1,1,1,32,1,1,1,0.4375,6,1.3000000000000003,skewed2
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,skewed3
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,skewed3
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,skewed3
1,1,0,0,0,4,1,1,1,0.5,6,1.3000000000000003,skewed3
0,0,1,0,0,5,0,1,0,0.4,6,1.3000000000000003,skewed3
1,0,1,0,0,6,1,1,1,0.5,6,1.3000000000000003,skewed3
0,1,1,0,0,7,0,0,1,0.5714285714285714,6,1.3000000000000003,skewed3
1,1,1,0,0,8,1,0,0,0.5,6,1.3000000000000003,skewed3
0,0,0,1,0,9,0,0,1,0.5555555555555556,6,1.3000000000000003,skewed3
1,0,0,1,0,10,1,0,0,0.5,6,1.3000000000000003,skewed3
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.3000000000000003,skewed3
1,1,0,1,0,12,1,0,0,0.5,6,1.3000000000000003,skewed3
0,0,1,1,0,13,0,1,0,0.46153846153846156,6,1.3000000000000003,skewed3
1,0,1,1,0,14,1,0,0,0.42857142857142855,6,1.3000000000000003,skewed3
0,1,1,1,0,15,0,1,0,0.4,6,1.3000000000000003,skewed3
1,1,1,1,0,16,1,1,1,0.4375,6,1.3000000000000003,skewed3
0,0,0,0,1,17,0,0,1,0.47058823529411764,6,1.3000000000000003,skewed3
1,0,0,0,1,18,1,0,0,0.4444444444444444,6,1.3000000000000003,skewed3
0,1,0,0,1,19,0,0,1,0.47368421052631576,6,1.3000000000000003,skewed3
1,1,0,0,1,20,1,1,1,0.5,6,1.3000000000000003,skewed3
0,0,1,0,1,21,0,0,1,0.5238095238095238,6,1.3000000000000003,skewed3
1,0,1,0,1,22,1,1,1,0.5454545454545454,6,1.3000000000000003,skewed3
0,1,1,0,1,23,0,1,0,0.5217391304347826,6,1.3000000000000003,skewed3
1,1,1,0,1,24,1,0,0,0.5,6,1.3000000000000003,skewed3
0,0,0,1,1,25,0,0,1,0.52,6,1.3000000000000003,skewed3
1,0,0,1,1,26,1,0,0,0.5,6,1.3000000000000003,skewed3
0,1,0,1,1,27,0,1,0,0.48148148148148145,6,1.3000000000000003,skewed3
1,1,0,1,1,28,1,0,0,0.4642857142857143,6,1.3000000000000003,skewed3
0,0,1,1,1,29,0,1,0,0.4482758620689655,6,1.3000000000000003,skewed3
1,0,1,1,1,30,1,0,0,0.43333333333333335,6,1.3000000000000003,skewed3
0,1,1,1,1,31,0,0,1,0.45161290322580644,6,1.3000000000000003,skewed3
1,1,1,1,1,32,1,1,1,0.46875,6,1.3000000000000003,skewed3
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,skewed4
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,skewed4
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,skewed4
1,1,0,0,0,4,1,1,1,0.5,6,1.3000000000000003,skewed4
0,0,1,0,0,5,0,1,0,0.4,6,1.3000000000000003,skewed4
1,0,1,0,0,6,1,1,1,0.5,6,1.3000000000000003,skewed4
0,1,1,0,0,7,0,0,1,0.5714285714285714,6,1.3000000000000003,skewed4
1,1,1,0,0,8,1,0,0,0.5,6,1.3000000000000003,skewed4
0,0,0,1,0,9,0,0,1,0.5555555555555556,6,1.3000000000000003,skewed4
1,0,0,1,0,10,1,0,0,0.5,6,1.3000000000000003,skewed4
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.3000000000000003,skewed4
1,1,0,1,0,12,1,0,0,0.5,6,1.3000000000000003,skewed4
0,0,1,1,0,13,0,1,0,0.46153846153846156,6,1.3000000000000003,skewed4
1,0,1,1,0,14,1,0,0,0.42857142857142855,6,1.3000000000000003,skewed4
0,1,1,1,0,15,0,1,0,0.4,6,1.3000000000000003,skewed4
1,1,1,1,0,16,1,1,1,0.4375,6,1.3000000000000003,skewed4
0,0,0,0,1,17,0,0,1,0.47058823529411764,6,1.3000000000000003,skewed4
1,0,0,0,1,18,1,0,0,0.4444444444444444,6,1.3000000000000003,skewed4
0,1,0,0,1,19,0,0,1,0.47368421052631576,6,1.3000000000000003,skewed4
1,1,0,0,1,20,1,1,1,0.5,6,1.3000000000000003,skewed4
0,0,1,0,1,21,0,0,1,0.5238095238095238,6,1.3000000000000003,skewed4
1,0,1,0,1,22,1,1,1,0.5454545454545454,6,1.3000000000000003,skewed4
0,1,1,0,1,23,0,1,0,0.5217391304347826,6,1.3000000000000003,skewed4
1,1,1,0,1,24,1,0,0,0.5,6,1.3000000000000003,skewed4
0,0,0,1,1,25,0,0,1,0.52,6,1.3000000000000003,skewed4
1,0,0,1,1,26,1,0,0,0.5,6,1.3000000000000003,skewed4
0,1,0,1,1,27,0,1,0,0.48148148148148145,6,1.3000000000000003,skewed4
1,1,0,1,1,28,1,0,0,0.4642857142857143,6,1.3000000000000003,skewed4
0,0,1,1,1,29,0,1,0,0.4482758620689655,6,1.3000000000000003,skewed4
1,0,1,1,1,30,1,0,0,0.43333333333333335,6,1.3000000000000003,skewed4
0,1,1,1,1,31,0,0,1,0.45161290322580644,6,1.3000000000000003,skewed4
1,1,1,1,1,32,1,1,1,0.46875,6,1.3000000000000003,skewed4
0,0,0,0,0,1,0,1,0,0,6,1.3000000000000003,skewed5
1,0,0,0,0,2,1,0,0,0,6,1.3000000000000003,skewed5
0,1,0,0,0,3,0,0,1,0.3333333333333333,6,1.3000000000000003,skewed5
1,1,0,0,0,4,1,1,1,0.5,6,1.3000000000000003,skewed5
0,0,1,0,0,5,0,1,0,0.4,6,1.3000000000000003,skewed5
1,0,1,0,0,6,1,1,1,0.5,6,1.3000000000000003,skewed5
0,1,1,0,0,7,0,0,1,0.5714285714285714,6,1.3000000000000003,skewed5
1,1,1,0,0,8,1,0,0,0.5,6,1.3000000000000003,skewed5
0,0,0,1,0,9,0,0,1,0.5555555555555556,6,1.3000000000000003,skewed5
1,0,0,1,0,10,1,0,0,0.5,6,1.3000000000000003,skewed5
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.3000000000000003,skewed5
1,1,0,1,0,12,1,0,0,0.5,6,1.3000000000000003,skewed5
0,0,1,1,0,13,0,1,0,0.46153846153846156,6,1.3000000000000003,skewed5
1,0,1,1,0,14,1,0,0,0.42857142857142855,6,1.3000000000000003,skewed5
0,1,1,1,0,15,0,1,0,0.4,6,1.3000000000000003,skewed5
1,1,1,1,0,16,1,1,1,0.4375,6,1.3000000000000003,skewed5
0,0,0,0,1,17,0,0,1,0.47058823529411764,6,1.3000000000000003,skewed5
1,0,0,0,1,18,1,0,0,0.4444444444444444,6,1.3000000000000003,skewed5
0,1,0,0,1,19,0,0,1,0.47368421052631576,6,1.3000000000000003,skewed5
1,1,0,0,1,20,1,1,1,0.5,6,1.3000000000000003,skewed5
0,0,1,0,1,21,0,0,1,0.5238095238095238,6,1.3000000000000003,skewed5
1,0,1,0,1,22,1,1,1,0.5454545454545454,6,1.3000000000000003,skewed5
0,1,1,0,1,23,0,1,0,0.5217391304347826,6,1.3000000000000003,skewed5
1,1,1,0,1,24,1,0,0,0.5,6,1.3000000000000003,skewed5
0,0,0,1,1,25,0,0,1,0.52,6,1.3000000000000003,skewed5
1,0,0,1,1,26,1,0,0,0.5,6,1.3000000000000003,skewed5
0,1,0,1,1,27,0,1,0,0.48148148148148145,6,1.3000000000000003,skewed5
1,1,0,1,1,28,1,0,0,0.4642857142857143,6,1.3000000000000003,skewed5
0,0,1,1,1,29,0,1,0,0.4482758620689655,6,1.3000000000000003,skewed5
1,0,1,1,1,30,1,0,0,0.43333333333333335,6,1.3000000000000003,skewed5
0,1,1,1,1,31,0,0,1,0.45161290322580644,6,1.3000000000000003,skewed5
1,1,1,1,1,32,1,1,1,0.46875,6,1.3000000000000003,skewed5
0,0,0,0,0,1,0,0,1,1,6,1.5000000000000002,equal
1,0,0,0,0,2,1,0,0,0.5,6,1.5000000000000002,equal
0,1,0,0,0,3,0,0,1,0.6666666666666666,6,1.5000000000000002,equal
1,1,0,0,0,4,1,1,1,0.75,6,1.5000000000000002,equal
0,0,1,0,0,5,0,0,1,0.8,6,1.5000000000000002,equal
1,0,1,0,0,6,1,0,0,0.6666666666666666,6,1.5000000000000002,equal
0,1,1,0,0,7,0,0,1,0.7142857142857143,6,1.5000000000000002,equal
1,1,1,0,0,8,1,1,1,0.75,6,1.5000000000000002,equal
0,0,0,1,0,9,0,1,0,0.6666666666666666,6,1.5000000000000002,equal
1,0,0,1,0,10,1,1,1,0.7,6,1.5000000000000002,equal
0,1,0,1,0,11,0,0,1,0.7272727272727273,6,1.5000000000000002,equal
1,1,0,1,0,12,1,1,1,0.75,6,1.5000000000000002,equal
0,0,1,1,0,13,0,1,0,0.6923076923076923,6,1.5000000000000002,equal
1,0,1,1,0,14,1,1,1,0.7142857142857143,6,1.5000000000000002,equal
0,1,1,1,0,15,0,1,0,0.6666666666666666,6,1.5000000000000002,equal
1,1,1,1,0,16,1,1,1,0.6875,6,1.5000000000000002,equal
0,0,0,0,1,17,0,0,1,0.7058823529411765,6,1.5000000000000002,equal
1,0,0,0,1,18,1,0,0,0.6666666666666666,6,1.5000000000000002,equal
0,1,0,0,1,19,0,0,1,0.6842105263157895,6,1.5000000000000002,equal
1,1,0,0,1,20,1,1,1,0.7,6,1.5000000000000002,equal
0,0,1,0,1,21,0,1,0,0.6666666666666666,6,1.5000000000000002,equal
1,0,1,0,1,22,1,0,0,0.6363636363636364,6,1.5000000000000002,equal
0,1,1,0,1,23,0,1,0,0.6086956521739131,6,1.5000000000000002,equal
1,1,1,0,1,24,1,1,1,0.625,6,1.5000000000000002,equal
0,0,0,1,1,25,0,0,1,0.64,6,1.5000000000000002,equal
1,0,0,1,1,26,1,0,0,0.6153846153846154,6,1.5000000000000002,equal
0,1,0,1,1,27,0,1,0,0.5925925925925926,6,1.5000000000000002,equal
1,1,0,1,1,28,1,1,1,0.6071428571428571,6,1.5000000000000002,equal
0,0,1,1,1,29,0,0,1,0.6206896551724138,6,1.5000000000000002,equal
1,0,1,1,1,30,1,0,0,0.6,6,1.5000000000000002,equal
0,1,1,1,1,31,0,1,0,0.5806451612903226,6,1.5000000000000002,equal
1,1,1,1,1,32,1,1,1,0.59375,6,1.5000000000000002,equal
0,0,0,0,0,1,0,0,1,1,6,1.5000000000000002,skewed1
1,0,0,0,0,2,1,0,0,0.5,6,1.5000000000000002,skewed1
0,1,0,0,0,3,0,0,1,0.6666666666666666,6,1.5000000000000002,skewed1
1,1,0,0,0,4,1,1,1,0.75,6,1.5000000000000002,skewed1
0,0,1,0,0,5,0,0,1,0.8,6,1.5000000000000002,skewed1
1,0,1,0,0,6,1,1,1,0.8333333333333334,6,1.5000000000000002,skewed1
0,1,1,0,0,7,0,0,1,0.8571428571428571,6,1.5000000000000002,skewed1
1,1,1,0,0,8,1,1,1,0.875,6,1.5000000000000002,skewed1
0,0,0,1,0,9,0,1,0,0.7777777777777778,6,1.5000000000000002,skewed1
1,0,0,1,0,10,1,1,1,0.8,6,1.5000000000000002,skewed1
0,1,0,1,0,11,0,0,1,0.8181818181818182,6,1.5000000000000002,skewed1
1,1,0,1,0,12,1,1,1,0.8333333333333334,6,1.5000000000000002,skewed1
0,0,1,1,0,13,0,0,1,0.8461538461538461,6,1.5000000000000002,skewed1
1,0,1,1,0,14,1,1,1,0.8571428571428571,6,1.5000000000000002,skewed1
0,1,1,1,0,15,0,1,0,0.8,6,1.5000000000000002,skewed1
1,1,1,1,0,16,1,1,1,0.8125,6,1.5000000000000002,skewed1
0,0,0,0,1,17,0,0,1,0.8235294117647058,6,1.5000000000000002,skewed1
1,0,0,0,1,18,1,0,0,0.7777777777777778,6,1.5000000000000002,skewed1
0,1,0,0,1,19,0,0,1,0.7894736842105263,6,1.5000000000000002,skewed1
1,1,0,0,1,20,1,1,1,0.8,6,1.5000000000000002,skewed1
0,0,1,0,1,21,0,0,1,0.8095238095238095,6,1.5000000000000002,skewed1
1,0,1,0,1,22,1,0,0,0.7727272727272727,6,1.5000000000000002,skewed1
0,1,1,0,1,23,0,0,1,0.782608695652174,6,1.5000000000000002,skewed1
1,1,1,0,1,24,1,1,1,0.7916666666666666,6,1.5000000000000002,skewed1
0,0,0,1,1,25,0,0,1,0.8,6,1.5000000000000002,skewed1
1,0,0,1,1,26,1,1,1,0.8076923076923077,6,1.5000000000000002,skewed1
0,1,0,1,1,27,0,1,0,0.7777777777777778,6,1.5000000000000002,skewed1
1,1,0,1,1,28,1,1,1,0.7857142857142857,6,1.5000000000000002,skewed1
0,0,1,1,1,29,0,0,1,0.7931034482758621,6,1.5000000000000002,skewed1
1,0,1,1,1,30,1,0,0,0.7666666666666667,6,1.5000000000000002,skewed1
0,1,1,1,1,31,0,0,1,0.7741935483870968,6,1.5000000000000002,skewed1
1,1,1,1,1,32,1,1,1,0.78125,6,1.5000000000000002,skewed1
0,0,0,0,0,1,0,0,1,1,6,1.5000000000000002,skewed2
1,0,0,0,0,2,1,0,0,0.5,6,1.5000000000000002,skewed2
0,1,0,0,0,3,0,0,1,0.6666666666666666,6,1.5000000000000002,skewed2
1,1,0,0,0,4,1,0,0,0.5,6,1.5000000000000002,skewed2
0,0,1,0,0,5,0,0,1,0.6,6,1.5000000000000002,skewed2
1,0,1,0,0,6,1,1,1,0.6666666666666666,6,1.5000000000000002,skewed2
0,1,1,0,0,7,0,0,1,0.7142857142857143,6,1.5000000000000002,skewed2
1,1,1,0,0,8,1,0,0,0.625,6,1.5000000000000002,skewed2
0,0,0,1,0,9,0,1,0,0.5555555555555556,6,1.5000000000000002,skewed2
1,0,0,1,0,10,1,0,0,0.5,6,1.5000000000000002,skewed2
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.5000000000000002,skewed2
1,1,0,1,0,12,1,0,0,0.5,6,1.5000000000000002,skewed2
0,0,1,1,0,13,0,1,0,0.46153846153846156,6,1.5000000000000002,skewed2
1,0,1,1,0,14,1,0,0,0.42857142857142855,6,1.5000000000000002,skewed2
0,1,1,1,0,15,0,1,0,0.4,6,1.5000000000000002,skewed2
1,1,1,1,0,16,1,0,0,0.375,6,1.5000000000000002,skewed2
0,0,0,0,1,17,0,0,1,0.4117647058823529,6,1.5000000000000002,skewed2
1,0,0,0,1,18,1,1,1,0.4444444444444444,6,1.5000000000000002,skewed2
0,1,0,0,1,19,0,0,1,0.47368421052631576,6,1.5000000000000002,skewed2
1,1,0,0,1,20,1,0,0,0.45,6,1.5000000000000002,skewed2
0,0,1,0,1,21,0,1,0,0.42857142857142855,6,1.5000000000000002,skewed2
1,0,1,0,1,22,1,1,1,0.45454545454545453,6,1.5000000000000002,skewed2
0,1,1,0,1,23,0,1,0,0.43478260869565216,6,1.5000000000000002,skewed2
1,1,1,0,1,24,1,0,0,0.4166666666666667,6,1.5000000000000002,skewed2
0,0,0,1,1,25,0,1,0,0.4,6,1.5000000000000002,skewed2
1,0,0,1,1,26,1,1,1,0.4230769230769231,6,1.5000000000000002,skewed2
0,1,0,1,1,27,0,1,0,0.4074074074074074,6,1.5000000000000002,skewed2
1,1,0,1,1,28,1,0,0,0.39285714285714285,6,1.5000000000000002,skewed2
0,0,1,1,1,29,0,0,1,0.41379310344827586,6,1.5000000000000002,skewed2
1,0,1,1,1,30,1,1,1,0.43333333333333335,6,1.5000000000000002,skewed2
0,1,1,1,1,31,0,1,0,0.41935483870967744,6,1.5000000000000002,skewed2
1,1,1,1,1,32,1,0,0,0.40625,6,1.5000000000000002,skewed2
0,0,0,0,0,1,0,0,1,1,6,1.5000000000000002,skewed3
1,0,0,0,0,2,1,0,0,0.5,6,1.5000000000000002,skewed3
0,1,0,0,0,3,0,0,1,0.6666666666666666,6,1.5000000000000002,skewed3
1,1,0,0,0,4,1,0,0,0.5,6,1.5000000000000002,skewed3
0,0,1,0,0,5,0,0,1,0.6,6,1.5000000000000002,skewed3
1,0,1,0,0,6,1,1,1,0.6666666666666666,6,1.5000000000000002,skewed3
0,1,1,0,0,7,0,0,1,0.7142857142857143,6,1.5000000000000002,skewed3
1,1,1,0,0,8,1,0,0,0.625,6,1.5000000000000002,skewed3
0,0,0,1,0,9,0,1,0,0.5555555555555556,6,1.5000000000000002,skewed3
1,0,0,1,0,10,1,0,0,0.5,6,1.5000000000000002,skewed3
0,1,0,1,0,11,0,0,1,0.5454545454545454,6,1.5000000000000002,skewed3
1,1,0,1,0,12,1,0,0,0.5,6,1.5000000000000002,skewed3
0,0,1,1,0,13,0,1,0,0.46153846153846156,6,1.5000000000000002,skewed3
1,0,1,1,0,14,1,0,0,0.42857142857142855,6,1.5000000000000002,skewed3
0,1,1,1,0,15,0,1,0,0.4,6,1.5000000000000002,skewed3
1,1,1,1,0,16,1,0,0,0.375,6,1.5000000000000002,skewed3
0,0,0,0,1,17,0,0,1,0.4117647058823529,6,1.5000000000000002,skewed3
1,0,0,0,1,18,1,1,1,0.4444444444444444,6,1.5000000000000002,skewed3
0,1,0,0,1,19,0,0,1,0.47368421052631576,6,1.5000000000000002,skewed3
1,1,0,0,1,20,1,0,0,0.45,6,1.5000000000000002,skewed3
0,0,1,0,1,21,0,1,0,0.42857142857142855,6,1.5000000000000002,skewed3
1,0,1,0,1,22,1,1,1,0.45454545454545453,6,1.5000000000000002,skewed3
0,1,1,0,1,23,0,1,0,0.43478260869565216,6,1.5000000000000002,skewed3
1,1,1,0,1,24,1,0,0,0.4166666666666667,6,1.5000000000000002,skewed3
0,0,0,1,1,25,0,1,0,0.4,6,1.5000000000000002,skewed3
1,0,0,1,1,26,1,1,1,0.4230769230769231,6,1.5000000000000002,skewed3
0,1,0,1,1,27,0,1,0,0.4074074074074074,6,1.5000000000000002,skewed3
1,1,0,1,1,28,1,0,0,0.39285714285714285,6,1.5000000000000002,skewed3
0,0,1,1,1,29,0,0,1,0.41379310344827586,6,1.5000000000000002,skewed3
1,0,1,1,1,30,1,1,1,0.43333333333333335,6,1.5000000000000002,skewed3
0,1,1,1,1,31,0,1,0,0.41935483870967744,6,1.5000000000000002,skewed3
1,1,1,1,1,32,1,0,0,0.40625,6,1.5000000000000002,skewed3
0,0,0,0,0,1,0,0,1,1,6,1.5000000000000002,skewed4
1,0,0,0,0,2,1,0,0,0.5,6,1.5000000000000002,skewed4
0,1,0,0,0,3,0,0,1,0.6666666666666666,6,1.5000000000000002,skewed4
1,1,0,0,0,4,1,0,0,0.5,6,1.5000000000000002,skewed4
0,0,1,0,0,5,0,0,1,0.6,6,1.5000000000000002,skewed4
1,0,1,0,0,6,1,1,1,0.6666666666666666,6,1.5000000000000002,skewed4
0,1,1,0,0,7,0,0,1,0.7142857142857143,6,1.5000000000000002,skewed4
1,1,1,0,0,8,1,0,0,0.625,6,1.5000000000000002,skewed4
0,0,0,1,0,9,0,1,0,0.5555555555555556,6,1.5000000000000002,skewed4
1,0,0,1,0,10,1,0,0,0.5,6,1.5000000000000002,skewed4
